,Player,Player_ID,Player_NFL_Link,Player_NCAA_Link
5604,Joe Restic,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/joe-restic-1.html
5605,Jerome Stanton,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/jerome-stanton-1.html
5606,Ricky Smith,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/ricky-smith-2.html
5607,Gerald Jackson,JackGe20,http://www.pro-football-reference.com/players/J/JackGe20.htm,
5608,John Smith,SmitJo23,http://www.pro-football-reference.com/players/S/SmitJo23.htm,
5609,Steve Sybeldon,,http://www.pro-football-reference.com,
5610,Ed McGlasson,McGlEd20,http://www.pro-football-reference.com/players/M/McGlEd20.htm,
5611,Frank Lockett,LockFr20,http://www.pro-football-reference.com/players/L/LockFr20.htm,http://www.sports-reference.com/cfb/players/frank-lockett-1.html
5612,Tony Petruccio,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tony-petruccio-1.html
5613,Bruce Beekley,BeekBr20,http://www.pro-football-reference.com/players/B/BeekBr20.htm,
5614,Robert Hardy,HardRo21,http://www.pro-football-reference.com/players/H/HardRo21.htm,
5615,Larry Willis,,http://www.pro-football-reference.com,
5616,Al Green,,http://www.pro-football-reference.com,
5617,Martin Cox,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/martin-cox-1.html
5618,Allan Clark,ClarAl00,http://www.pro-football-reference.com/players/C/ClarAl00.htm,
5619,Mike Kozlowski,KozlMi20,http://www.pro-football-reference.com/players/K/KozlMi20.htm,http://www.sports-reference.com/cfb/players/mike-kozlowski-1.html
5620,Grady Ebensberger,,http://www.pro-football-reference.com,
5621,Mike Calhoun,CalhMi20,http://www.pro-football-reference.com/players/C/CalhMi20.htm,
5622,Tod Thompson,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tod-thompson-1.html
5623,Player,,http://www.pro-football-reference.com,
5624,Billy McBride,,http://www.pro-football-reference.com,
5625,Stan Rome,RomeSt00,http://www.pro-football-reference.com/players/R/RomeSt00.htm,http://www.sports-reference.com/cfb/players/stan-rome-1.html
5626,Ken Bungarda,BungKe20,http://www.pro-football-reference.com/players/B/BungKe20.htm,
5627,Paul Lawler,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/paul-lawler-1.html
5628,John Priestner,,http://www.pro-football-reference.com,
5629,Bob Rippentrop,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bob-rippentrop-1.html
5630,Mike Mince,,http://www.pro-football-reference.com,
5631,Nate Henderson,,http://www.pro-football-reference.com,
5632,Ken Johnson,JohnKe21,http://www.pro-football-reference.com/players/J/JohnKe21.htm,http://www.sports-reference.com/cfb/players/ken-johnson-3.html
5633,David Hall,,http://www.pro-football-reference.com,
5634,Bob Wright,,http://www.pro-football-reference.com,
5635,Randy Poeschl,,http://www.pro-football-reference.com,
5636,Dan Sanders,,http://www.pro-football-reference.com,
5637,Monte Coleman,ColeMo20,http://www.pro-football-reference.com/players/C/ColeMo20.htm,
5638,Mark Thorson,,http://www.pro-football-reference.com,
5639,Brian Nelson,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/brian-nelson-2.html
5640,Bill Leer,,http://www.pro-football-reference.com,
5641,Jim Hinesly,,http://www.pro-football-reference.com,
5642,Bruce Davis,DaviBr23,http://www.pro-football-reference.com/players/D/DaviBr23.htm,
5643,Dave Rader,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/dave-rader-1.html
5644,Al Chesley,ChesAl20,http://www.pro-football-reference.com/players/C/ChesAl20.htm,
5645,Zachary Dixon,DixoZa00,http://www.pro-football-reference.com/players/D/DixoZa00.htm,http://www.sports-reference.com/cfb/players/zachary-dixon-1.html
5646,Mike Taylor,,http://www.pro-football-reference.com,
5647,Mike Blanton,,http://www.pro-football-reference.com,
5648,Tony Hall,,http://www.pro-football-reference.com,
5649,Jesse Deramus,,http://www.pro-football-reference.com,
5650,Eddie Cole,ColeEd20,http://www.pro-football-reference.com/players/C/ColeEd20.htm,
5651,Charlie Moore,,http://www.pro-football-reference.com,
5652,Player,,http://www.pro-football-reference.com,
5653,Jim Browner,BrowJi21,http://www.pro-football-reference.com/players/B/BrowJi21.htm,http://www.sports-reference.com/cfb/players/jim-browner-1.html
5654,Michael Forrest,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/michael-forrest-1.html
5655,Charlie Green,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/charlie-green-1.html
5656,David Logan,LogaDa20,http://www.pro-football-reference.com/players/L/LogaDa20.htm,
5657,Mike Harris,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mike-harris-3.html
5658,Ricky McBride,,http://www.pro-football-reference.com,
5659,Tim Gillespie,,http://www.pro-football-reference.com,
5660,Kelsey Finch,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/kelsey-finch-1.html
5661,Dave Becker,BeckDa20,http://www.pro-football-reference.com/players/B/BeckDa20.htm,
5662,Bob Forster,,http://www.pro-football-reference.com,
5663,Paul Darby,DarbPa20,http://www.pro-football-reference.com/players/D/DarbPa20.htm,
5664,Dewitt Methvin,,http://www.pro-football-reference.com,
5665,Dirk Abernathy,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/dirk-abernathy-1.html
5666,David Stephens,,http://www.pro-football-reference.com,
5667,Bill Moats,,http://www.pro-football-reference.com,
5668,Jeff Moore,MoorJe01,http://www.pro-football-reference.com/players/M/MoorJe01.htm,http://www.sports-reference.com/cfb/players/jeffery-moore-1.html
5669,Reggie Kinlaw,KinlRe20,http://www.pro-football-reference.com/players/K/KinlRe20.htm,
5670,Frank Duncan,DuncFr20,http://www.pro-football-reference.com/players/D/DuncFr20.htm,
5671,Ed Smith,SmitEd23,http://www.pro-football-reference.com/players/S/SmitEd23.htm,
5672,Stuart Walker,,http://www.pro-football-reference.com,
5673,Wayne Wilson,WilsWa02,http://www.pro-football-reference.com/players/W/WilsWa02.htm,
5674,Dave Jacobs,jacobdav01,http://www.pro-football-reference.com/players/J/jacobdav01.htm,
5675,Bryan Sweeney,,http://www.pro-football-reference.com,
5676,Larry Fortner,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/larry-fortner-1.html
5677,Drew Hill,HillDr00,http://www.pro-football-reference.com/players/H/HillDr00.htm,http://www.sports-reference.com/cfb/players/drew-hill-1.html
5678,Quentin Lowry,LowrQu20,http://www.pro-football-reference.com/players/L/LowrQu20.htm,
5679,Mike Almond,,http://www.pro-football-reference.com,
5680,Billy Sims,SimsBi00,http://www.pro-football-reference.com/players/S/SimsBi00.htm,http://www.sports-reference.com/cfb/players/billy-sims-1.html
5681,Lam Jones,JoneLa00,http://www.pro-football-reference.com/players/J/JoneLa00.htm,http://www.sports-reference.com/cfb/players/lam-jones-1.html
5682,Anthony Munoz,MunoAn00,http://www.pro-football-reference.com/players/M/MunoAn00.htm,
5683,Bruce Clark,ClarBr23,http://www.pro-football-reference.com/players/C/ClarBr23.htm,http://www.sports-reference.com/cfb/players/bruce-clark-1.html
5684,Curtis Dickey,DickCu00,http://www.pro-football-reference.com/players/D/DickCu00.htm,http://www.sports-reference.com/cfb/players/curtis-dickey-1.html
5685,Curtis Greer,GreeCu21,http://www.pro-football-reference.com/players/G/GreeCu21.htm,
5686,Junior Miller,MillJu00,http://www.pro-football-reference.com/players/M/MillJu00.htm,http://www.sports-reference.com/cfb/players/junior-miller-1.html
5687,Mark Haynes,HaynMa00,http://www.pro-football-reference.com/players/H/HaynMa00.htm,http://www.sports-reference.com/cfb/players/mark-haynes-1.html
5688,Doug Martin,MartDo21,http://www.pro-football-reference.com/players/M/MartDo21.htm,
5689,Jacob Green,GreeJa01,http://www.pro-football-reference.com/players/G/GreeJa01.htm,
5690,Brad Budde,BuddBr20,http://www.pro-football-reference.com/players/B/BuddBr20.htm,http://www.sports-reference.com/cfb/players/brad-budde-1.html
5691,Stan Brock,BrocSt20,http://www.pro-football-reference.com/players/B/BrocSt20.htm,
5692,Earl Cooper,CoopEa00,http://www.pro-football-reference.com/players/C/CoopEa00.htm,http://www.sports-reference.com/cfb/players/earl-cooper-1.html
5693,Roland James,JameRo20,http://www.pro-football-reference.com/players/J/JameRo20.htm,http://www.sports-reference.com/cfb/players/roland-james-1.html
5694,Marc Wilson,WilsMa00,http://www.pro-football-reference.com/players/W/WilsMa00.htm,http://www.sports-reference.com/cfb/players/marc-wilson-1.html
5695,Jim Ritcher,RitcJi00,http://www.pro-football-reference.com/players/R/RitcJi00.htm,http://www.sports-reference.com/cfb/players/jim-ritcher-1.html
5696,Johnnie Johnson,JohnJo23,http://www.pro-football-reference.com/players/J/JohnJo23.htm,http://www.sports-reference.com/cfb/players/johnnie-johnson-1.html
5697,Art Monk,MonkAr00,http://www.pro-football-reference.com/players/M/MonkAr00.htm,http://www.sports-reference.com/cfb/players/art-monk-1.html
5698,Otis Wilson,WilsOt00,http://www.pro-football-reference.com/players/W/WilsOt00.htm,
5699,Jim Stuckey,StucJi20,http://www.pro-football-reference.com/players/S/StucJi20.htm,http://www.sports-reference.com/cfb/players/jim-stuckey-1.html
5700,Don McNeal,McNeDo20,http://www.pro-football-reference.com/players/M/McNeDo20.htm,
5701,Ray Snell,SnelRa20,http://www.pro-football-reference.com/players/S/SnelRa20.htm,
5702,Roynell Young,YounRo00,http://www.pro-football-reference.com/players/Y/YounRo00.htm,
5703,Derrick Hatchett,HatcDe20,http://www.pro-football-reference.com/players/H/HatcDe20.htm,
5704,Vagas Ferguson,FergVa00,http://www.pro-football-reference.com/players/F/FergVa00.htm,http://www.sports-reference.com/cfb/players/vagas-ferguson-1.html
5705,George Cumby,CumbGe20,http://www.pro-football-reference.com/players/C/CumbGe20.htm,http://www.sports-reference.com/cfb/players/george-cumby-1.html
5706,Charles White,WhitCh00,http://www.pro-football-reference.com/players/W/WhitCh00.htm,http://www.sports-reference.com/cfb/players/charles-white-1.html
5707,Mark Malone,MaloMa00,http://www.pro-football-reference.com/players/M/MaloMa00.htm,http://www.sports-reference.com/cfb/players/mark-malone-1.html
5708,Player,,http://www.pro-football-reference.com,
5709,Joe Cribbs,CribJo00,http://www.pro-football-reference.com/players/C/CribJo00.htm,http://www.sports-reference.com/cfb/players/joe-cribbs-1.html
5710,Willie Teal,TealWi20,http://www.pro-football-reference.com/players/T/TealWi20.htm,
5711,Kirby Criswell,CrisKi20,http://www.pro-football-reference.com/players/C/CrisKi20.htm,http://www.sports-reference.com/cfb/players/kirby-criswell-1.html
5712,Ray Donaldson,DonaRa00,http://www.pro-football-reference.com/players/D/DonaRa00.htm,
5713,Doug Marsh,MarsDo00,http://www.pro-football-reference.com/players/M/MarsDo00.htm,http://www.sports-reference.com/cfb/players/doug-marsh-1.html
5714,Mark Lee,LeexMa20,http://www.pro-football-reference.com/players/L/LeexMa20.htm,
5715,Bob Kohrs,KohrBo20,http://www.pro-football-reference.com/players/K/KohrBo20.htm,
5716,Buddy Curry,CurrBu20,http://www.pro-football-reference.com/players/C/CurrBu20.htm,
5717,Gene Bradley,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/gene-bradley-1.html
5718,Angelo Fields,FielAn21,http://www.pro-football-reference.com/players/F/FielAn21.htm,
5719,Keena Turner,TurnKe01,http://www.pro-football-reference.com/players/T/TurnKe01.htm,
5720,Darrol Ray,RayxDa20,http://www.pro-football-reference.com/players/R/RayxDa20.htm,
5721,Dave Waymer,WaymDa00,http://www.pro-football-reference.com/players/W/WaymDa00.htm,http://www.sports-reference.com/cfb/players/dave-waymer-1.html
5722,Rulon Jones,JoneRu00,http://www.pro-football-reference.com/players/J/JoneRu00.htm,
5723,Matt Millen,MillMa01,http://www.pro-football-reference.com/players/M/MillMa01.htm,
5724,Andre Hines,HineAn20,http://www.pro-football-reference.com/players/H/HineAn20.htm,
5725,Larry McGrew,McGrLa20,http://www.pro-football-reference.com/players/M/McGrLa20.htm,
5726,Matt Suhey,SuheMa00,http://www.pro-football-reference.com/players/S/SuheMa00.htm,http://www.sports-reference.com/cfb/players/matt-suhey-1.html
5727,Ralph Clayton,ClayRa22,http://www.pro-football-reference.com/players/C/ClayRa22.htm,http://www.sports-reference.com/cfb/players/ralph-clayton-1.html
5728,Dwight Stephenson,StepDw00,http://www.pro-football-reference.com/players/S/StepDw00.htm,
5729,Kevin House,HousKe00,http://www.pro-football-reference.com/players/H/HousKe00.htm,http://www.sports-reference.com/cfb/players/kevin-house-2.html
5730,Irv Pankey,PankIr20,http://www.pro-football-reference.com/players/P/PankIr20.htm,http://www.sports-reference.com/cfb/players/irv-pankey-1.html
5731,Tim Foley,FoleTi20,http://www.pro-football-reference.com/players/F/FoleTi20.htm,
5732,Daryle Skaugstad,SkauDa20,http://www.pro-football-reference.com/players/S/SkauDa20.htm,
5733,Perry Harrington,HarrPe00,http://www.pro-football-reference.com/players/H/HarrPe00.htm,http://www.sports-reference.com/cfb/players/perry-harrington-1.html
5734,Cleveland Crosby,CrosCl20,http://www.pro-football-reference.com/players/C/CrosCl20.htm,
5735,Mat Mendenhall,MendMa20,http://www.pro-football-reference.com/players/M/MendMa20.htm,
